method,case_id,category,fake_record,input_chars,input_bytes,salt_bytes,algorithm,cost_param,expected_observation,actual_observation,ok,correct,digest_obs_match,verifier_obs_match,salt_obs_match,cost_obs_match,comparison_obs_match,encoding_obs_match,api_boundary_obs_match,error_class,naive_should_fail,external_not_tested,elapsed_s,reason
naive_unsalted_fast_hash_marker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.0789372026920319e-06,
naive_unsalted_fast_hash_marker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.051928848028183e-06,
naive_unsalted_fast_hash_marker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,naive_unsalted_fast_hash,True,True,,,,,,,,,False,True,1.0461080819368362e-06,
external_password_storage_not_tested_marker,c01_unsalted_sha256,fast_hash_footgun,example_user,12,12,0,sha256,None,unsalted_fast_hash_footgun,external_password_storage_not_tested,True,True,,,,,,,,,True,False,6.409827619791031e-07,
external_password_storage_not_tested_marker,c02_repeated_fast_hash,fast_hash_footgun,demo_account,12,12,0,sha256,,same_input_same_output,external_password_storage_not_tested,True,True,,,,,,,,,True,False,5.660112947225571e-07,
external_password_storage_not_tested_marker,c03_pbkdf2_unique_salt,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,unique_salt_different_output,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.919711500406265e-07,
external_password_storage_not_tested_marker,c04_pbkdf2_same_salt_diff_password,salt_policy,synthetic_password_case,12,12,16,pbkdf2_hmac,100000,different_password_different_output,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.369074642658234e-07,
external_password_storage_not_tested_marker,c05_pbkdf2_algorithm_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,algorithm_stored,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.050096660852432e-07,
external_password_storage_not_tested_marker,c06_pbkdf2_iteration_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,100000,iterations_stored,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.998873919248581e-07,
external_password_storage_not_tested_marker,c07_pbkdf2_salt_metadata,verifier_format,sample_verifier,0,0,16,,,salt_stored,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.150213837623596e-07,
external_password_storage_not_tested_marker,c08_pbkdf2_digest_len_metadata,verifier_format,sample_verifier,0,0,0,pbkdf2_hmac,,digest_len_stored,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.569308996200562e-07,
external_password_storage_not_tested_marker,c09_pbkdf2_verify_success,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_success,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.780013114213943e-07,
external_password_storage_not_tested_marker,c10_pbkdf2_verify_wrong,kdf_policy,fake_login_row,12,0,0,pbkdf2_hmac,100000,verify_fail,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.08967787027359e-07,
external_password_storage_not_tested_marker,c11_pbkdf2_iteration_changes_output,kdf_policy,test_service,0,0,0,pbkdf2_hmac,200000,iterations_change_output,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.129259079694748e-07,
external_password_storage_not_tested_marker,c12_pbkdf2_low_iteration_caveat,kdf_policy,test_service,0,0,0,pbkdf2_hmac,1000,low_iteration_caveat,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.980247467756271e-07,
external_password_storage_not_tested_marker,c13_pbkdf2_sha256_vs_sha512,kdf_policy,test_service,0,0,0,pbkdf2_hmac,,hash_name_matters,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.780013114213943e-07,
external_password_storage_not_tested_marker,c14_secrets_salt_generation,salt_policy,demo_account,0,0,16,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,3.455905243754387e-06,
external_password_storage_not_tested_marker,c15_fixed_salt_negative,salt_policy,demo_account,0,0,16,,,,external_password_storage_not_tested,True,True,,,,,,,,,True,False,5.210749804973602e-07,
external_password_storage_not_tested_marker,c16_short_salt_caveat,salt_policy,demo_account,0,0,4,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.789326339960098e-07,
external_password_storage_not_tested_marker,c17_salt_uniqueness,salt_policy,synthetic_password_case,0,0,16,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.7404319047927856e-07,
external_password_storage_not_tested_marker,c18_scrypt_available,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_available_or_skip,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.789326339960098e-07,
external_password_storage_not_tested_marker,c19_scrypt_unavailable_skip,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_optional_skip,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.7194771468639374e-07,
external_password_storage_not_tested_marker,c20_scrypt_parameters,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_n_r_p_metadata,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.931353032588959e-07,
external_password_storage_not_tested_marker,c21_scrypt_memory_cost,kdf_policy,sample_verifier,0,0,0,scrypt,,scrypt_memory_cost_caveat,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.919711500406265e-07,
external_password_storage_not_tested_marker,c22_compare_digest_success,compare_policy,fake_login_row,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.859175533056259e-07,
external_password_storage_not_tested_marker,c23_compare_digest_failure,compare_policy,fake_login_row,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.901085048913956e-07,
external_password_storage_not_tested_marker,c24_equality_compare_caveat,compare_policy,fake_login_row,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,True,False,4.831235855817795e-07,
external_password_storage_not_tested_marker,c25_hex_vs_binary,verifier_format,sample_verifier,0,0,0,,,hex_vs_binary_caveat,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.828907549381256e-07,
external_password_storage_not_tested_marker,c26_base64_verifier,verifier_format,sample_verifier,0,0,0,,,base64_encoding,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.849862307310104e-07,
external_password_storage_not_tested_marker,c27_malformed_verifier,verifier_format,sample_verifier,0,0,0,,,malformed_verifier_parse_error,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.849862307310104e-07,
external_password_storage_not_tested_marker,c28_missing_algorithm,verifier_format,sample_verifier,0,0,0,,,missing_algorithm_metadata,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.7404319047927856e-07,
external_password_storage_not_tested_marker,c29_missing_cost,verifier_format,sample_verifier,0,0,0,,,missing_cost_metadata,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.880130290985107e-07,
external_password_storage_not_tested_marker,c30_missing_salt,verifier_format,sample_verifier,0,0,0,,,missing_salt_metadata,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.789326339960098e-07,
external_password_storage_not_tested_marker,c31_unicode_utf8,encoding_caveat,example_user,13,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.700850695371628e-07,
external_password_storage_not_tested_marker,c32_bytes_str_boundary,encoding_caveat,example_user,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.831235855817795e-07,
external_password_storage_not_tested_marker,c33_normalization_not_applied,encoding_caveat,example_user,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.828907549381256e-07,
external_password_storage_not_tested_marker,c34_nul_byte,encoding_caveat,example_user,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.800967872142792e-07,
external_password_storage_not_tested_marker,c35_long_input_policy,input_length_caveat,toy_secret,0,200,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.7497451305389404e-07,
external_password_storage_not_tested_marker,c36_bcrypt_72byte_not_tested,bcrypt_not_tested,toy_secret,0,100,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.859175533056259e-07,
external_password_storage_not_tested_marker,c37_argon2_not_stdlib,argon2_not_tested,test_service,0,0,0,,,argon2_not_stdlib,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.728790372610092e-07,
external_password_storage_not_tested_marker,c38_bcrypt_not_stdlib,bcrypt_not_tested,test_service,0,0,0,,,bcrypt_not_stdlib,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.831235855817795e-07,
external_password_storage_not_tested_marker,c39_pepper_not_tested,production_truth_not_tested,demo_account,0,0,0,,,pepper_not_tested,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.838220775127411e-07,
external_password_storage_not_tested_marker,c40_password_cache_key_smell,cache_key_caveat,fake_login_row,0,0,0,,,password_cache_key_smell,external_password_storage_not_tested,True,True,,,,,,,,,True,False,4.810281097888947e-07,
external_password_storage_not_tested_marker,c41_hmac_domain_separation,hmac_caveat,test_service,0,0,0,,,hmac_domain_separation,external_password_storage_not_tested,True,True,,,,,,,,,False,False,5.080364644527435e-07,
external_password_storage_not_tested_marker,c42_hmac_key_not_salt,hmac_caveat,test_service,0,0,0,,,hmac_key_not_salt,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.84054908156395e-07,
external_password_storage_not_tested_marker,c43_secrets_vs_random,secrets_policy,demo_account,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.728790372610092e-07,
external_password_storage_not_tested_marker,c44_deterministic_salt_test,secrets_policy,demo_account,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,False,4.838220775127411e-07,
external_password_storage_not_tested_marker,c45_timing_not_proof,production_truth_not_tested,test_service,0,0,0,,,,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.810281097888947e-07,
external_password_storage_not_tested_marker,c46_password_strength_not_tested,production_truth_not_tested,example_user,0,0,0,,,password_strength_not_tested,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.868488758802414e-07,
external_password_storage_not_tested_marker,c47_breach_resistance_not_tested,production_truth_not_tested,example_user,0,0,0,,,breach_resistance_not_tested,external_password_storage_not_tested,True,True,,,,,,,,,False,True,5.080364644527435e-07,
external_password_storage_not_tested_marker,c48_rate_limiting_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,rate_limiting_not_tested,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.861503839492798e-07,
external_password_storage_not_tested_marker,c49_database_storage_not_tested,production_truth_not_tested,demo_account,0,0,0,,,database_storage_not_tested,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.859175533056259e-07,
external_password_storage_not_tested_marker,c50_production_auth_not_tested,production_truth_not_tested,fictional_admin,0,0,0,,,production_auth_not_tested,external_password_storage_not_tested,True,True,,,,,,,,,False,True,4.831235855817795e-07,
